Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I0745,0.118376,0.178733,-0.002263,-0.098838,0.049548,-0.046575,-0.010105,-0.002538,0.036814,0.075628,0.010068,0.014237,-0.017542,0.00812,-0.035966,-0.020949,0.005346,0.006334,0.020489,-0.014382,-0.017095,0.008037,0.001356,-0.009278,-0.004191
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I0746,0.120652,0.180764,0.011691,-0.093024,0.048317,-0.043507,-0.012691,-0.010615,0.034565,0.078726,0.010393,0.009591,-0.023786,0.006606,-0.048316,-0.027844,0.005607,0.004054,0.012947,-0.017383,-0.013102,0.011005,-0.006532,-0.005543,-0.002036
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I0854,0.121791,0.187873,0.002263,-0.095608,0.051086,-0.042391,-0.00564,-0.003,0.036201,0.080731,0.012179,0.010041,-0.02557,0.001376,-0.039495,-0.011933,0.012647,0.002027,0.013324,-0.014632,-0.015098,0.008161,-0.008011,-0.002289,-0.00934
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I1096,0.120652,0.184826,0.008297,-0.101745,0.051702,-0.044344,-0.005405,-0.003692,0.039473,0.0831,0.010718,0.017385,-0.02438,0.006331,-0.043702,-0.0179,0.025946,-0.00076,0.012821,-0.005878,-0.015722,0.00507,-0.005793,0.007832,-0.016406
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I1097,0.120652,0.18178,-0.001886,-0.106591,0.054472,-0.048527,-0.00611,-0.007615,0.038246,0.084922,0.008769,0.014687,-0.022894,0.000413,-0.048859,-0.006629,0.021383,0.003421,0.013952,-0.015257,-0.013975,0.005441,-0.011462,-0.009158,-0.002515
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I1098,0.114961,0.179749,-0.004148,-0.092701,0.040931,-0.045459,-0.001175,-0.010846,0.030883,0.068703,0.009743,0.007044,-0.019623,0.000688,-0.044381,-0.001326,0.032987,0.003294,0.006788,-0.001501,-0.01148,0.007914,0.007025,-0.002771,-0.00958
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I1099,0.111547,0.19092,0.001508,-0.0969,0.055395,-0.04518,0.003525,-0.010615,0.037223,0.077997,0.006171,0.01124,-0.020515,0.00289,-0.039902,-0.016309,0.021644,0.00266,0.013324,-0.007504,-0.003868,0.002844,0.002588,-0.003012,-0.006347
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I1100,0.112685,0.17264,-0.001131,-0.084949,0.049855,-0.054384,-0.00705,-0.002308,0.042132,0.088749,-0.003573,0.008692,-0.02557,-0.006881,-0.040173,-0.00769,0.031553,-0.00266,0.007793,-0.01063,-0.023708,-0.00136,0.003574,-0.003253,-0.001557
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I1101,0.114961,0.179749,0.006411,-0.100776,0.054779,-0.043786,-0.00094,-0.000462,0.042541,0.078544,0.005684,0.008692,-0.023042,0.007432,-0.034744,-0.010209,0.01682,0.003927,0.018729,-0.006378,-0.020713,0.004575,-0.000616,-0.003133,-0.010179
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I1102,0.106994,0.170609,0.00528,-0.097546,0.059703,-0.045459,-0.003995,-0.007846,0.030474,0.08474,0.005196,0.010041,-0.029732,-0.006193,-0.031759,0.001856,0.029597,0.002154,0.013073,-0.008754,-0.009109,0.010634,-0.003821,-0.003856,-0.002634
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I1103,0.112685,0.169593,-0.006411,-0.10013,0.044008,-0.046854,-0.00705,-0.005538,0.039269,0.075992,0.011367,0.013638,-0.02215,-0.005505,-0.036644,-0.01127,0.019427,-0.002027,0.010559,-0.008004,-0.016346,0.005564,-0.011216,-0.009278,-0.006945
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I1579,0.119514,0.188888,0.006788,-0.103683,0.060934,-0.049921,-0.00423,-0.004615,0.03661,0.095309,0.008769,0.008093,-0.029435,0.005505,-0.044381,-0.012198,0.015907,0.000127,0.01257,-0.015507,-0.010107,0.006554,-0.009244,-0.008073,-0.002275
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I1580,0.127482,0.182795,-0.003017,-0.103037,0.052317,-0.04769,-0.008695,-0.012692,0.040496,0.076904,0.007307,0.014987,-0.020961,-0.003716,-0.043159,0.001724,0.035986,-0.001647,0.006788,-0.009254,-0.010357,-0.001731,0.000246,-0.000482,-0.010298
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I1581,0.113823,0.175687,0.001131,-0.110467,0.057241,-0.045459,-0.003995,-0.008077,0.040905,0.084558,0.004222,0.013488,-0.02215,-0.000826,-0.04248,0.003978,0.040549,0.004687,0.005405,-0.005628,-0.010731,0.00643,-0.013557,0.003494,-0.000958
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I1583,0.119514,0.180764,0.00264,-0.10756,0.048932,-0.051037,-0.010575,-0.008769,0.035792,0.087656,0.012342,0.012139,-0.023786,0.005092,-0.036644,-0.006497,0.020861,0.002534,0.011816,-0.003877,-0.011729,0.004822,0.001232,-0.006748,-0.00491
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I1585,0.122929,0.180764,0,-0.0969,0.053856,-0.039881,-0.005875,-0.005077,0.039269,0.074717,0.008931,0.01139,-0.022299,0.001101,-0.044652,0.00305,0.027641,-0.005321,0.010559,-0.006253,-0.00549,0.004451,-0.007272,0.001205,-0.007664
Caucasus_Hunter_Gatherer:GEO_CHG:KK1,0.091058,0.102568,-0.083344,-0.00323,-0.08617,0.020638,0.024911,-0.001846,-0.128236,-0.074717,-0.006333,0.023979,-0.054856,0.004404,0.026601,-0.03275,0.02386,-0.013429,-0.022249,0.034767,0.033815,-0.007048,0.006532,-0.025787,-0.002036
Ancient_North_Eastern_China:Amur_River:CHN_Amur_River_10500BP:NE-4,0.013659,-0.435662,0.069013,-0.047481,-0.038776,-0.042112,-0.000235,0.005769,0.003068,0.020228,-0.055374,-0.009142,-0.004757,0,-0.015336,-0.004773,0.002477,-0.000127,0.009427,0.01113,0.018343,-0.02065,-0.026005,0.004579,-0.022273
Ancient_North_Eastern_China:Amur_River:CHN_Amur_River_10600BP:NE-3,0.023903,-0.44988,0.071276,-0.044251,-0.039392,-0.032909,0.005405,0.007846,0.011453,0.015672,-0.037837,0.002248,0.002973,0.010322,0.000407,-0.012861,-0.003912,0.008742,0.012947,0.008879,-0.001996,-0.023741,-0.014666,0.003976,-0.025147
Ancient_North_Eastern_China:Amur_River:CHN_Amur_River_11000BP:NE-8,0.014797,-0.437693,0.067505,-0.047481,-0.048317,-0.040997,0.0094,0.015461,-0.003681,0.012939,-0.046443,-0.010041,0.001189,0.001789,-0.003257,-0.00411,0.000261,0.000253,0.02162,0.023511,0.00262,-0.022752,-0.022678,0.006507,-0.013172
Ancient_North_Eastern_China:Amur_River:CHN_Amur_River_14100BP:NE-5,0.013659,-0.445817,0.063356,-0.040698,-0.035699,-0.031515,0.003525,0.005077,0.009204,0.010752,-0.050016,-0.004796,-0.003419,0.00578,-0.004343,-0.005304,0.00339,0.007348,0.011564,0.00963,0.014849,-0.018177,-0.019843,-0.013737,-0.01892
Ancient_North_Eastern_China:Amur_River:CHN_Amur_River_14500BP:NE34,0.013659,-0.44988,0.064488,-0.056848,-0.028313,-0.029284,0.004465,0.007154,0.01309,0.019681,-0.042383,-0.003147,0.004608,-0.001789,-0.001357,-0.007027,0.001173,0.003674,0.002514,0.022886,0.001996,-0.014467,-0.013434,-0.010724,-0.017843
Ancient_North_Eastern_China:Amur_River:CHN_Amur_River_19000BP:NE56,0.006829,-0.427538,0.017348,-0.047804,0.015695,-0.004462,-0.003055,-0.010384,0.001636,0.00656,-0.034914,-0.005995,0.006838,-0.002615,-0.005836,-0.00358,0.004433,-0.000507,0.006285,-0.001626,0.01722,-0.014467,0.00493,-0.007953,-0.012334
Ancient_North_Eastern_China:Amur_River:CHN_Amur_River_33000BP:NE20,-0.042115,-0.266069,-0.092395,0.063954,0.024928,-0.017012,-0.005875,-0.001846,0.041723,0.024237,-0.005846,0.000749,0.004906,-0.007019,-0.007872,-0.014452,0.012256,-0.00228,0.003394,0.026513,0.000749,0.014591,-0.003328,-0.000361,0.004191
Ancient_North_Eastern_China:Amur_River:CHN_Amur_River_6320BP:NE-2,0.029594,-0.443786,0.067505,-0.054587,-0.040931,-0.049364,0.01034,-0.004615,-0.004909,0.013121,-0.048879,-0.009741,-0.001635,0.007982,-0.008686,-0.008353,0.010822,0.003167,0.029413,0.017383,0.005989,-0.024731,-0.014543,-0.001928,-0.011855
Ancient_North_Eastern_China:Amur_River:CHN_Amur_River_6330BP:NE-9,0.01935,-0.44988,0.090886,-0.040375,-0.074168,-0.071396,0.01081,0.016384,0.011658,0.021504,-0.034589,-0.004646,-0.007582,0.004266,-0.0038,-0.004508,-0.006389,0.007981,0.019106,0.016383,-0.008235,-0.026833,-0.030689,0.000361,-0.015807
Ancient_North_Eastern_China:Amur_River:CHN_Amur_River_6840BP:NE-22,0.020488,-0.455973,0.078818,-0.042313,-0.063089,-0.057451,0.011045,0.019384,0.008385,0.028429,-0.027931,-0.015436,-0.000595,0.005505,-0.004207,-0.013524,0.001304,0.00152,0.008045,0.025762,-0.007112,-0.028316,-0.024033,-0.013737,-0.014849
Ancient_North_Eastern_China:Amur_River:CHN_Amur_River_6870BP:NE29,0.021626,-0.454957,0.07995,-0.043605,-0.048624,-0.045459,-0.001175,0.010384,0.009817,0.025513,-0.060246,0.000899,0.000595,0.004679,-0.004072,-0.004906,-0.00352,0.001774,0.01257,0.017008,-0.001248,-0.024731,-0.02884,-0.003856,-0.008143
Ancient_North_Eastern_China:Amur_River:CHN_Amur_River_7000BP:NE19,0.023903,-0.445817,0.080327,-0.057171,-0.06155,-0.046017,0.011986,0.015461,0.009408,0.021686,-0.057323,0.00015,-0.003419,0.008395,-0.009636,-0.010607,-0.004955,-0.003674,0.013073,0.019759,0.003868,-0.027822,-0.020089,0.004217,-0.017603
Ancient_North_Eastern_China:Amur_River:CHN_Amur_River_8100BP:NE39,0.014797,-0.444802,0.075424,-0.057171,-0.042162,-0.043228,0.016451,0.012461,0.006136,0.011299,-0.053263,-0.011839,0.005946,0.014726,0.000407,-0.006629,-0.006258,-0.003547,0.010936,0.027638,-0.004243,-0.021021,-0.016762,-0.00494,-0.015807
Ancient_North_Eastern_China:Amur_River:CHN_Amur_River_8300BP:NE49,0.025041,-0.466128,0.072407,-0.050065,-0.042162,-0.037929,0.009635,0.017307,0.005522,0.00893,-0.037187,0.002098,-0.002973,0.021744,-0.008007,-0.005701,-0.011604,0.01685,0.028659,0.013506,0.013851,-0.020155,-0.026375,-0.010001,-0.013412
Ancient_North_Eastern_China:Amur_River:CHN_Amur_River_8500BP:NE-16,0.025041,-0.444802,0.088623,-0.057171,-0.057857,-0.042112,0.00658,0.006461,0.004909,0.01385,-0.049366,0.004646,-0.000149,0.016377,0.002307,-0.003182,0.001434,0.006334,0.002137,0.02001,-0.002496,-0.023741,-0.019843,-0.006507,-0.026105
